reviews_sql_good_feedback,days_since_created,order_items_item_gross_margin_percentage,order_items_gross_margin,products_brand,products_category,products_department,products_retail_price,distribution_centers_name
Yes,106,0.6585117541570874,44.778799282681945,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,63,0.47475229137759117,20.9887983671546,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,99,0.6585117541570874,44.778799282681945,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,36,0.583645914644459,23.340001106262207,Champion,Active,Men,44.400001525878906,Chicago IL
No,168,0.52428569793701174,18.34999942779541,Champion,Active,Men,44.400001525878906,Chicago IL
No,161,-0.16396991625461071,-3.2711999543786021,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,89,0.0711519713072778,1.7787992826819448,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,175,0.72393398472024284,43.428800958466525,Champion,Active,Men,44.400001525878906,Chicago IL
No,29,0.6585117541570874,44.778799282681945,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,77,0.69083743138569831,51.888799893033507,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
Yes,57,0.69083743138569831,51.888799893033507,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,149,0.0711519713072778,1.7787992826819448,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,81,0.52590443172025758,25.758798824918273,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,153,0.37223034161590896,13.768800961148742,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
Yes,91,0.4484275164144686,18.878797756803039,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
Yes,67,-1.583003482594064,-14.231200946199891,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,62,0.61297998804469911,36.778799282681945,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,173,0.69083743138569831,51.888799893033507,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
Yes,124,0.6585117541570874,44.778799282681945,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,84,0.72249999046325686,43.34999942779541,Champion,Active,Men,44.400001525878906,Chicago IL
No,124,0.69083743138569831,51.888799893033507,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,42,0.33463611168901625,11.678800808560851,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,51,0.35496664674116513,12.778799282681945,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,57,0.28550151639021371,9.2787992826819448,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
Yes,147,-1.906283026597428,-15.231200946199891,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,17,0.61297998804469911,36.778799282681945,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,84,0.33373346439772317,8.3399991989135742,Champion,Active,Men,44.400001525878906,Chicago IL
No,136,0.61297998804469911,36.778799282681945,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
Yes,88,0.69083743138569831,51.888799893033507,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,67,-0.93510005977650457,-11.221200717318055,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,145,0.80411764032700483,68.34999942779541,Champion,Active,Men,44.400001525878906,Chicago IL
Yes,104,0.89815262843281551,204.77879928268194,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
No,108,-1.0209922697899456,-11.731200946199891,Champion,Tops & Tees,Men,44.400001525878906,Chicago IL
Yes,115,0.63904443107170084,34.508399277871845,Hanes,Active,Men,44.400001525878906,Houston TX
No,20,-0.092287496040838579,-2.1955196153032759,Levi's,Jeans,Men,44.880001068115234,Los Angeles CA
No,98,0.41222526421727068,18.224478553642037,Levi's,Jeans,Men,44.880001068115234,Los Angeles CA
Yes,103,0.35019956388691764,14.004481147636177,Levi's,Jeans,Men,44.880001068115234,Los Angeles CA
No,40,-0.031171418417034191,-0.78551976789116651,Levi's,Jeans,Men,44.880001068115234,Los Angeles CA
Yes,145,0.72965782157211789,46.698100580615545,Tommy Hilfiger,Suits & Sport Coats,Men,44.939998626708984,Memphis TN
Yes,133,0.56197722988900123,22.198100580615549,Tommy Hilfiger,Suits & Sport Coats,Men,44.939998626708984,Memphis TN
Yes,64,0.50551875994815354,17.688102259082346,Tommy Hilfiger,Suits & Sport Coats,Men,44.939998626708984,Memphis TN
No,98,-0.4539411742873104,-5.4018998008541779,Tommy Hilfiger,Suits & Sport Coats,Men,44.939998626708984,Memphis TN
Yes,152,-0.7319219034824741,-7.3118996482662872,Tommy Hilfiger,Suits & Sport Coats,Men,44.939998626708984,Memphis TN
Yes,115,-1.8503952108866037,-11.231899247723074,Tommy Hilfiger,Suits & Sport Coats,Men,44.939998626708984,Memphis TN
Yes,78,0.72830115483624347,54.702700184269993,Columbia,Outerwear & Coats,Men,44.950000762939453,Port Authority of New York/New Jersey NY/NJ
Yes,151,0.24843598419937862,6.2108996049844656,The North Face,Active,Men,44.950000762939453,Houston TX
No,135,0.14891300811367558,3.1852491526622337,The North Face,Accessories,Men,44.950000762939453,Houston TX
Yes,103,0.39216194413213457,11.745250525953249,The North Face,Accessories,Men,44.950000762939453,Houston TX
Yes,77,0.84007460272769674,107.52954914914518,Columbia,Active,Men,44.9900016784668,Port Authority of New York/New Jersey NY/NJ
No,90,0.1811819659658073,4.5295491491451827,Columbia,Active,Men,44.9900016784668,Port Authority of New York/New Jersey NY/NJ
Yes,71,0.65318585178630151,49.060789726342115,Columbia,Tops & Tees,Women,44.9900016784668,Port Authority of New York/New Jersey NY/NJ
No,70,0.5126083130748853,21.529549149145183,Columbia,Active,Men,44.9900016784668,Port Authority of New York/New Jersey NY/NJ
Yes,120,-1.6285783335114703,-16.139211036597338,Columbia,Tops & Tees,Women,44.9900016784668,Port Authority of New York/New Jersey NY/NJ
No,92,0.18468825471123787,5.9007898789300057,Columbia,Tops & Tees,Women,44.9900016784668,Port Authority of New York/New Jersey NY/NJ
Yes,153,0.70731223725832082,62.950789115990553,Columbia,Tops & Tees,Women,44.9900016784668,Port Authority of New York/New Jersey NY/NJ
Yes,98,-0.39219060407758377,-7.0594308733965079,Columbia,Tops & Tees,Women,44.9900016784668,Port Authority of New York/New Jersey NY/NJ
Yes,124,0.64007998703809732,43.525439118590619,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,148,0.3441067791166173,13.76083067444533,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,165,-0.32913319003039587,-5.7598308255319282,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,148,0.55505384493595589,27.724939978023471,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,54,0.12590853994966494,3.5254391185906186,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,117,0.47915386237100588,22.515440797057416,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,51,0.68622357844346948,53.525439118590619,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,113,0.51859636491044425,26.365439271178509,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,119,-0.68562539318072779,-10.284380897710918,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,86,-1.0412478189002443,-12.484561110291217,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,141,-2.0631491342313617,-16.484561110291217,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,85,0.42808456409601586,18.925618186761739,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,38,0.78852776363955479,86.7301670382376,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,128,0.66007554331375862,47.525439118590619,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,173,0.6304242987798131,47.35116946613222,Levi's,Leggings,Women,44.9900016784668,Los Angeles CA
Yes,126,0.38798299939586978,15.515440797057416,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,53,-1.7224206345408248,-15.484561110291217,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,162,0.51041088098319065,25.515440797057416,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,71,0.12324608805427466,3.3202496780026713,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,120,-0.22434022819602906,-4.4845611102912173,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,32,0.72500493391674847,64.525439118590612,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,29,0.12324608805427466,3.3202496780026713,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,159,0.60493154847326691,38.715619102289082,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,63,0.38798299939586978,15.515440797057416,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,38,-0.034770037263929791,-0.86925093159824485,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,147,0.76254057687840737,78.160409130036754,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,162,0.64007998703809732,43.525439118590619,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,48,-1.1927558588732681,-13.239590488493526,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,92,0.52933536766520417,27.525439118590619,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,138,0.61758498622797842,39.525439118590619,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,137,0.66732745273162042,47.380249143945051,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,90,0.64007998703809732,43.525439118590619,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,153,0.61969389265682417,39.660409130036747,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,72,-0.68790075044202625,-9.9745608814093814,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,45,-0.36045365162826631,-6.4845611102912173,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,61,-0.46906129085056092,-7.814561033997272,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,143,0.59202266716731167,35.515440797057416,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,137,0.5550079839743749,30.525439118590619,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,74,0.25929504486874394,8.9456790479716659,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,177,0.61446067855250908,44.241168855780657,Levi's,Leggings,Women,44.9900016784668,Los Angeles CA
No,74,0.59209065197651034,35.525439118590619,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,99,-0.35969782674496564,-6.4745608814093814,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
Yes,133,0.057472012792530058,1.440248609887437,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,47,-1.7224206345408248,-15.484561110291217,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,166,-0.74943254337546206,-10.484561110291217,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,77,0.18390926748256997,5.5154388897087827,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,50,0.6060091650464754,36.330249906884504,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,119,0.21136059250848657,6.3302499068845073,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,125,-0.74943254337546206,-10.484561110291217,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,85,0.43053198133397119,19.115620628167989,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,116,0.63094139287414142,40.380249143945051,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,112,-0.94794929040148979,-12.30438135547459,Levi's,Jeans,Women,44.9900016784668,Los Angeles CA
No,72,0.57484448498207952,34.490669098924769,Under Armour,Tops & Tees,Women,44.9900016784668,Savannah GA
Yes,39,0.51522248425248551,19.800000227056444,Champion,Active,Women,45.0,Chicago IL
No,120,-0.47228640588273629,-6.1350003043189645,Champion,Active,Women,45.0,Chicago IL
No,49,0.70890624877938535,45.369999921880662,Champion,Active,Women,45.0,Chicago IL
No,158,0.7260294106158921,49.369999921880662,Champion,Active,Women,45.0,Chicago IL
Yes,117,-0.20796455254088364,-3.52499932423234,Columbia,Active,Women,45.0,Port Authority of New York/New Jersey NY/NJ
Yes,173,0.72739981466129888,54.63500052317977,Columbia,Active,Women,45.0,Port Authority of New York/New Jersey NY/NJ
No,91,-0.38694034327007581,-5.1850004522129893,Columbia,Active,Women,45.0,Port Authority of New York/New Jersey NY/NJ
Yes,45,0.75256290880415855,56.5250005396083,Columbia,Active,Women,45.0,Port Authority of New York/New Jersey NY/NJ
No,83,-0.53078358484887289,-8.5350000038743019,Columbia,Shorts,Men,45.0,Port Authority of New York/New Jersey NY/NJ
No,158,0.1791999962180853,4.4799999054521322,Columbia,Outerwear & Coats,Men,45.0,Port Authority of New York/New Jersey NY/NJ
Yes,131,0.70326086830185808,48.524999912828207,Columbia,Active,Women,45.0,Port Authority of New York/New Jersey NY/NJ
Yes,177,-2.2328963485291662,-17.840841313678624,Calvin Klein,Leggings,Women,45.080001831054688,Houston TX
Yes,152,0.827782917935995,124.15916440836727,Calvin Klein,Leggings,Women,45.080001831054688,Houston TX
Yes,50,0.65609318499676839,49.279159525554775,Calvin Klein,Leggings,Women,45.080001831054688,Houston TX
Yes,95,0.620134689929459,42.169158915203212,Calvin Klein,Leggings,Women,45.080001831054688,Houston TX
Yes,60,0.56948598192005351,34.169158915203212,Calvin Klein,Leggings,Women,45.080001831054688,Houston TX
Yes,161,0.65558878553604283,49.169158915203212,Calvin Klein,Leggings,Women,45.080001831054688,Houston TX
Yes,172,0.70714573668612057,48.0859100946562,Tommy Hilfiger,Pants,Men,45.569999694824219,Memphis TN
Yes,164,0.35583898831942179,14.230001740157604,Calvin Klein,Intimates,Women,46.0,Houston TX
No,77,-0.77253333255648615,-11.587999988347292,Champion,Intimates,Women,46.0,Chicago IL
No,167,0.706411763203933,48.035999897867441,Champion,Active,Women,46.0,Chicago IL
No,122,-1.0495555678175554,-9.446000110358,Champion,Active,Women,46.0,Chicago IL
No,102,0.55036037351268163,24.436001423746347,Champion,Active,Women,46.0,Chicago IL
No,144,0.61097581867729212,36.628000795841217,Champion,Intimates,Women,46.0,Chicago IL
No,152,0.67451515139052365,44.517999991774559,Champion,Plus,Women,46.0,Chicago IL
No,110,-0.030915475636244853,-0.61800035089254379,Champion,Active,Women,46.0,Chicago IL
No,162,0.55036037351268163,24.436001423746347,Champion,Active,Women,46.0,Chicago IL
No,94,0.68408823517315531,46.517999991774559,Champion,Plus,Women,46.0,Chicago IL
No,105,-2.4243568376312612,-14.134000178426504,Champion,Active,Women,46.0,Chicago IL
Yes,19,-0.074637331375207921,-1.4920002371072769,Champion,Plus,Women,46.0,Chicago IL
No,119,0.60064013939147243,30.026001576334238,Champion,Active,Women,46.0,Chicago IL
No,90,0.25847999840974806,6.4619999602437019,Champion,Active,Women,46.0,Chicago IL
Yes,13,-0.063519999533891675,-1.5879999883472919,Champion,Intimates,Women,46.0,Chicago IL
Yes,137,-0.36348717888960469,-7.0879999883472919,Champion,Intimates,Women,46.0,Chicago IL
No,129,0.666989160165714,39.986000660806894,Champion,Active,Women,46.0,Chicago IL
No,84,0.76824602406755593,61.451997824013233,Champion,Active,Women,46.0,Chicago IL
No,170,-9.4511999994516369,-23.627999998629093,Levi's,Jeans,Women,46.0,Los Angeles CA
No,130,-0.53694117638994665,-9.1279999986290932,Levi's,Jeans,Women,46.0,Los Angeles CA
No,51,-1.615415475200219,-16.138000227510929,Levi's,Jeans,Women,46.0,Los Angeles CA
No,176,0.51574545462023125,28.36600000411272,Levi's,Jeans,Women,46.0,Los Angeles CA
No,133,-0.391267254702965,-7.3479993119835854,Levi's,Jeans,Women,46.0,Los Angeles CA
Yes,32,0.32349286747451833,11.966001710854471,Levi's,Jeans,Women,46.0,Los Angeles CA
No,128,-0.00095999870449304582,-0.023999967612326145,Levi's,Jeans,Women,46.0,Los Angeles CA
No,77,0.11190396134857181,3.3559997752308846,Levi's,Jeans,Women,46.0,Los Angeles CA
No,122,0.85192899427448332,143.97600003238767,Levi's,Jeans,Women,46.0,Los Angeles CA
Yes,31,0.50677777785393929,27.36600000411272,Levi's,Jeans,Women,46.0,Los Angeles CA
Yes,177,0.26016666678090888,9.36600000411272,Levi's,Jeans,Women,46.0,Los Angeles CA
No,108,0.16936610815584668,3.8954204875844738,Champion,Active,Women,46.939998626708984,Chicago IL
No,68,-0.3655882648301555,-5.1145797412973621,Champion,Active,Women,46.939998626708984,Chicago IL
Yes,144,-1.2475975896959444,-10.604579512415526,Champion,Active,Women,46.939998626708984,Chicago IL
Yes,165,0.6019879268246765,28.895420487584474,Champion,Active,Women,46.939998626708984,Chicago IL
No,82,-0.94745960196013823,-9.294579092798827,Champion,Active,Women,46.939998626708984,Chicago IL
No,178,0.61404889873908031,30.395420487584474,Champion,Active,Women,46.939998626708984,Chicago IL
No,86,0.43122518778348962,20.6988090136075,Levi's,Jeans,Women,46.9900016784668,Los Angeles CA
No,134,0.50063943416969814,27.229778518923823,Levi's,Jeans,Women,46.9900016784668,Los Angeles CA
Yes,67,0.54598737338877046,33.299770819402788,Levi's,Jeans,Men,47.9900016784668,Los Angeles CA
Yes,89,-0.062881147602183024,-1.3173600902402427,Levi's,Plus,Women,47.9900016784668,Los Angeles CA
No,66,0.40179905005501887,17.277359152365811,Levi's,Jeans,Women,47.9900016784668,Los Angeles CA
No,166,0.42685739225820324,19.157360220481046,Levi's,Jeans,Women,47.9900016784668,Los Angeles CA
Yes,41,0.78416302208879984,89.269115562898222,Levi's,Jeans,Women,47.9900016784668,Los Angeles CA
No,47,0.5980837367557158,38.277359152365811,Levi's,Jeans,Women,47.9900016784668,Los Angeles CA
No,81,-0.19557699609886037,-4.4982709102737886,Levi's,Jeans,Women,47.9900016784668,Los Angeles CA
Yes,66,0.756290352065798,68.058567166790667,Tommy Hilfiger,Sweaters,Men,47.9900016784668,Memphis TN
Yes,100,0.45157714987573594,18.058570981487932,Tommy Hilfiger,Sweaters,Men,47.9900016784668,Memphis TN
Yes,91,-0.17312000274658204,-4.3280000686645508,Calvin Klein,Sleep & Lounge,Women,48.0,Houston TX
Yes,61,0.40582525077269443,11.704000294208527,Calvin Klein,Sleep & Lounge,Men,48.0,Houston TX
Yes,73,-2.6751879697451009,-21.348000049591064,Calvin Klein,Sleep & Lounge,Women,48.0,Houston TX
Yes,132,0.34294406822570345,12.685501659289002,Calvin Klein,Pants,Men,49.5,Houston TX
Yes,130,0.5138127784931249,25.685501659289002,Calvin Klein,Pants,Men,49.5,Houston TX
Yes,65,0.37366844217540962,14.943001629784703,Calvin Klein,Pants,Men,49.5,Houston TX
Yes,54,0.55809999965131285,30.695499980822206,Calvin Klein,Pants,Men,49.5,Houston TX
Yes,138,-0.74914937373826884,-10.480599567131698,Calvin Klein,Sweaters,Men,49.939998626708984,Houston TX
Yes,79,0.300640235370171,10.519402340216935,Calvin Klein,Sweaters,Men,49.939998626708984,Houston TX
Yes,145,-4.0559087947891328,-19.630599185661971,Calvin Klein,Sweaters,Men,49.939998626708984,Houston TX
No,131,0.021176026470005525,0.52940066175013811,Calvin Klein,Sweaters,Men,49.939998626708984,Houston TX
Yes,92,0.456088054560753,20.519402340216935,Calvin Klein,Sweaters,Men,49.939998626708984,Houston TX
Yes,131,-0.22352996691249311,-4.4705993382498619,Calvin Klein,Sweaters,Men,49.939998626708984,Houston TX
Yes,103,0.59181652999448564,35.479401424689591,Calvin Klein,Sweaters,Men,49.939998626708984,Houston TX
Yes,59,0.021176026470005525,0.52940066175013811,Calvin Klein,Sweaters,Men,49.939998626708984,Houston TX
Yes,74,0.59181652999448564,35.479401424689591,Calvin Klein,Sweaters,Men,49.939998626708984,Houston TX
Yes,172,0.5305850980843918,27.659401729865372,Calvin Klein,Sweaters,Men,49.939998626708984,Houston TX
No,69,0.65027013132294531,45.499401882453263,Calvin Klein,Sweaters,Men,49.939998626708984,Houston TX
Yes,170,-1.0409174149606994,-12.480599567131698,Calvin Klein,Sweaters,Men,49.939998626708984,Houston TX
No,15,-0.63137328921665747,-9.4705993382498619,Calvin Klein,Sweaters,Men,49.939998626708984,Houston TX
No,98,0.73379981393135119,51.358647409489748,Columbia,Active,Men,49.950000762939453,Port Authority of New York/New Jersey NY/NJ
Yes,126,0.028245434780198666,0.62139956516437067,Under Armour,Active,Women,49.950000762939453,Savannah GA
Yes,54,0.42887619636092567,19.2951407941325,Calvin Klein,Sweaters,Men,49.9900016784668,Houston TX
Yes,127,0.61845866410907357,42.055189159417004,Calvin Klein,Sweaters,Men,49.9900016784668,Houston TX
Yes,161,-0.85851080012080483,-11.984810802436023,Calvin Klein,Sweaters,Men,49.9900016784668,Houston TX
Yes,131,-0.27581239637678184,-5.5548614946858592,Calvin Klein,Sweaters,Men,49.9900016784668,Houston TX
No,163,-1.9044823573465084,-15.045410804663007,Columbia,Active,Women,49.9900016784668,Port Authority of New York/New Jersey NY/NJ
Yes,80,0.49010197999932359,22.054589099969562,Columbia,Active,Women,49.9900016784668,Port Authority of New York/New Jersey NY/NJ
No,137,0.082183563998782461,2.0545890999695615,Columbia,Active,Women,49.9900016784668,Port Authority of New York/New Jersey NY/NJ
Yes,89,0.540999997407198,27.044590778436358,Columbia,Active,Women,49.9900016784668,Port Authority of New York/New Jersey NY/NJ
No,148,0.36371818537149125,14.545090843494833,Levi's,Jeans,Women,49.9900016784668,Los Angeles CA
Yes,167,-0.15176963378527147,-3.794240844631787,Levi's,Jeans,Women,49.9900016784668,Los Angeles CA
Yes,29,0.061063832573668569,1.6450596821462362,Tommy Hilfiger,Sweaters,Men,49.9900016784668,Memphis TN
Yes,91,0.62433984037181034,42.4551091452831,Tommy Hilfiger,Tops & Tees,Men,49.9900016784668,Memphis TN
Yes,117,0.14274374608977494,4.2951593416222948,Tommy Hilfiger,Tops & Tees,Men,49.9900016784668,Memphis TN
Yes,95,0.30265369738830455,11.195160774387567,Tommy Hilfiger,Sweaters,Men,49.9900016784668,Memphis TN
Yes,43,-0.93671060219444868,-13.104581110304295,Tommy Hilfiger,Sweaters,Men,49.9900016784668,Memphis TN
Yes,130,-1.6110397306368456,-15.8848511909727,Tommy Hilfiger,Sweaters,Men,49.9900016784668,Memphis TN
Yes,102,0.56197577503067475,42.210000805556774,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
No,136,0.17729436299298093,7.0900018736720085,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
Yes,77,0.72583333496004343,87.100000195205212,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
Yes,99,0.51617647345890016,35.100000195205212,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
Yes,74,0.28478261293924373,13.100000195205212,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
Yes,96,-0.17499999302838529,-4.8999998047947884,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
Yes,85,0.17729436299298093,7.0900018736720085,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
Yes,124,0.48553558385786416,31.050000958144665,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
No,117,0.8312820522831037,162.10000019520521,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
No,51,0.15619393720199207,6.0900018736720085,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
Yes,120,0.27676415496004758,12.590001873672009,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
Yes,116,0.52986570124914023,37.080003552138805,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
Yes,63,0.51617647345890016,35.100000195205212,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
Yes,105,-2.6596218734611528,-23.910000033676624,Calvin Klein,Clothing Sets,Women,50.0,Houston TX
Yes,87,0.37316067160215,12.679999450221658,Columbia,Active,Women,50.0,Port Authority of New York/New Jersey NY/NJ
No,137,0.77498124480383,92.989997908473015,Columbia,Tops & Tees,Men,50.0,Port Authority of New York/New Jersey NY/NJ
Yes,133,0.3540669749257343,14.79999928176403,Columbia,Tops & Tees,Men,50.0,Port Authority of New York/New Jersey NY/NJ
Yes,63,0.57109375100117177,36.550000064074993,Columbia,Tops & Tees,Men,50.0,Port Authority of New York/New Jersey NY/NJ
No,159,0.57812500069849193,37.000000044703484,Columbia,Tops & Tees,Men,50.0,Port Authority of New York/New Jersey NY/NJ
No,66,0.32483123725811036,12.99000172317028,Columbia,Tops & Tees,Men,50.0,Port Authority of New York/New Jersey NY/NJ
No,31,0.0099999997764825821,0.24999999441206455,Columbia,Shorts,Men,50.0,Port Authority of New York/New Jersey NY/NJ
Yes,19,0.2411467519450613,8.5800018757581711,Columbia,Tops & Tees,Men,50.0,Port Authority of New York/New Jersey NY/NJ
Yes,74,0.63351906277612813,44.339997850358486,Columbia,Tops & Tees,Women,50.0,Port Authority of New York/New Jersey NY/NJ
No,90,-2.3792241212439973,-19.010000184178352,Columbia,Tops & Tees,Men,50.0,Port Authority of New York/New Jersey NY/NJ
No,117,0.49710723817706687,22.339998601004481,Columbia,Pants,Men,50.0,Port Authority of New York/New Jersey NY/NJ
No,109,-2.0937500006984919,-16.750000005587935,Columbia,Shorts,Men,50.0,Port Authority of New York/New Jersey NY/NJ
Yes,146,0.017008490276231126,0.3399997167289257,Columbia,Active,Women,50.0,Port Authority of New York/New Jersey NY/NJ
No,125,-0.98237886800013019,-13.380000069737434,Columbia,Tops & Tees,Men,50.0,Port Authority of New York/New Jersey NY/NJ
No,134,-0.00037051442249560492,-0.010000184178352356,Columbia,Tops & Tees,Men,50.0,Port Authority of New York/New Jersey NY/NJ
No,74,-0.63972289971650953,-8.3100003208965063,Columbia,Active,Women,50.0,Port Authority of New York/New Jersey NY/NJ
Yes,69,0.46332142655574243,22.702749901231378,Calvin Klein,Sweaters,Men,50.090000152587891,Houston TX
Yes,150,0.58485184436995119,31.581999595977365,Hanes,Underwear,Men,50.950000762939453,Houston TX
Yes,142,0.28303327274572615,11.318501052163541,Calvin Klein,Shorts,Men,52.130001068115234,Houston TX
Yes,117,0.085338050394943646,2.3297287106741962,Calvin Klein,Shorts,Men,52.130001068115234,Houston TX
Yes,133,-0.038429621078772132,-0.96074052696930323,Calvin Klein,Shorts,Men,52.130001068115234,Houston TX
Yes,98,0.49939314371129628,24.909730541728884,Calvin Klein,Shorts,Men,52.130001068115234,Houston TX
No,174,0.53758758284469721,29.029729473613649,Calvin Klein,Shorts,Men,52.130001068115234,Houston TX
Yes,158,-0.13501229665392503,-2.9702705263863507,Calvin Klein,Shorts,Men,52.130001068115234,Houston TX
Yes,139,-0.011657252842491571,-0.34960101007818878,Gildan,Tops & Tees,Men,52.400001525878906,Memphis TN
No,130,-0.44935964819887786,-6.7359010236509178,Columbia,Active,Women,52.9900016784668,Port Authority of New York/New Jersey NY/NJ
Yes,105,0.63759965774346017,38.224099968170371,Columbia,Active,Women,52.9900016784668,Port Authority of New York/New Jersey NY/NJ
No,158,-0.6802707101307931,-8.7959004895933,Columbia,Active,Women,52.9900016784668,Port Authority of New York/New Jersey NY/NJ
Yes,91,-1.8987485242161817,-15.171000273898244,Levi's,Pants,Men,53.0,Los Angeles CA
No,116,0.46352940258879216,24.821999154984951,Levi's,Shorts,Men,54.0,Los Angeles CA
No,82,0.57752941055771179,39.271999917924404,Levi's,Shorts,Men,54.0,Los Angeles CA
No,68,-0.26703913211982017,-6.6920005083084106,Levi's,Jeans,Women,54.0,Los Angeles CA
Yes,48,0.61584810195844386,48.652000054717064,Levi's,Jeans,Women,54.0,Los Angeles CA
No,48,0.28162043320081659,11.262001596391201,Levi's,Shorts,Men,54.0,Los Angeles CA
No,144,0.61690890918193819,46.261997781693935,Levi's,Shorts,Men,54.0,Los Angeles CA
